Event timestamp,Event ID,Event type,Calling object,Calling object identity hashcode,Method return type,Method name,Method call depth,Method parameters number,Parameters types,Parameters values
1540848989348,880272133,call,javachat.ui.ChatWindow[frame0comma0comma0comma868x574commainvalidcommalayout=java.awt.BorderLayoutcommatitle=Java ChatcommaresizablecommanormalcommadefaultCloseOperation=EXIT_ON_CLOSEcommarootPane=javax.swing.JRootPane[comma8comma31comma852x535commainvalidcommalayout=javax.swing.JRootPane$RootLayoutcommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@78e8f8c1commaflags=16777673commamaximumSize=commaminimumSize=commapreferredSize=]commarootPaneCheckingEnabled=true],915371392,class javax.swing.JTextArea,javachat.ui.ChatWindow.jTextAreaChat,5,0,NA,NA
1540848989348,880272133,return,javax.swing.JTextArea[comma0comma0comma846x427commainvalidcommalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1aef807dcommaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=falsecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolums=20commacolumWidth=11commarows=5commarowHeight=16commaword=falsecommawrap=false],915371392,NA,NA,NA,NA,NA,NA
1540848989348,1948214319,return,javax.swing.JTextArea[comma0comma0comma846x427commainvalidcommalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1aef807dcommaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=falsecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolums=20commacolumWidth=11commarows=5commarowHeight=16commaword=falsecommawrap=false],915371392,NA,NA,NA,NA,NA,NA
1540848989348,1614361615,return,javax.swing.JTextArea[comma0comma0comma846x427commainvalidcommalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1aef807dcommaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=falsecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolums=20commacolumWidth=11commarows=5commarowHeight=16commaword=falsecommawrap=false],915371392,NA,NA,NA,NA,NA,NA
1540848989348,1448612779,call,NA,NA,void,javachat.ui.ChatWindow.scrollToBottom,3,1,javax.swing.JTextArea,javax.swing.JTextArea[comma0comma0comma846x427commainvalidcommalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1aef807dcommaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=falsecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolums=20commacolumWidth=11commarows=5commarowHeight=16commaword=falsecommawrap=false]
1540848989348,2137574435,call,NA,NA,void,javachat.ui.ChatWindow.scrollToBottom,4,1,javax.swing.JTextArea,javax.swing.JTextArea[comma0comma0comma846x427commainvalidcommalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1aef807dcommaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=falsecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolums=20commacolumWidth=11commarows=5commarowHeight=16commaword=falsecommawrap=false]
1540848989348,1893331453,call,javax.swing.JTextArea[comma0comma0comma846x427commainvalidcommalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1aef807dcommaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=falsecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolums=20commacolumWidth=11commarows=5commarowHeight=16commaword=falsecommawrap=false],2139684839,class java.awt.Rectangle,javax.swing.JComponent.getVisibleRect,5,0,NA,NA
1540848989348,1893331453,return,java.awt.Rectangle[x=0commay=0commawidth=846commaheight=427],2139684839,NA,NA,NA,NA,NA,NA
1540848989348,2076007208,call,javax.swing.JTextArea[comma0comma0comma846x427commainvalidcommalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1aef807dcommaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=falsecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolums=20commacolumWidth=11commarows=5commarowHeight=16commaword=falsecommawrap=false],2139684839,int,javax.swing.JComponent.getHeight,5,0,NA,NA
1540848989349,2076007208,return,427,2139684839,NA,NA,NA,NA,NA,NA
1540848989349,1844370111,call,java.awt.Rectangle[x=0commay=0commawidth=846commaheight=427],1415453429,int,java.awt.Rectangle.height,5,0,NA,NA
1540848989349,1844370111,return,427,1415453429,NA,NA,NA,NA,NA,NA
1540848989349,1807179674,call,java.awt.Rectangle[x=0commay=0commawidth=846commaheight=427],1415453429,int,java.awt.Rectangle.y,5,1,java.lang.Integer,0
1540848989349,1807179674,return,NA,1415453429,NA,NA,NA,NA,NA,NA
1540848989349,2051161567,call,javax.swing.JTextArea[comma0comma0comma846x427commainvalidcommalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1aef807dcommaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=falsecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolums=20commacolumWidth=11commarows=5commarowHeight=16commaword=falsecommawrap=false],2139684839,void,javax.swing.JComponent.scrollRectToVisible,5,1,java.awt.Rectangle,java.awt.Rectangle[x=0commay=0commawidth=846commaheight=427]
1540848989349,2051161567,return,NA,2139684839,NA,NA,NA,NA,NA,NA
1540848989348,2137574435,return,NA,2139684839,NA,NA,NA,NA,NA,NA
1540848989348,1448612779,return,NA,2139684839,NA,NA,NA,NA,NA,NA
1540848989346,1311775407,return,NA,2139684839,NA,NA,NA,NA,NA,NA
1540848993281,1150299407,call,javachat.ui.ChatWindow$4@55b124f0,1437672688,void,javachat.ui.ChatWindow$4.keyTyped,2,1,java.awt.event.KeyEvent,java.awt.event.KeyEvent[KEY_TYPEDcommakeyCode=0commakeyText=Inconnu keyCode: 0x0commakeyChar='m'commakeyLocation=KEY_LOCATION_UNKNOWNcommarawCode=0commaprimaryLevelUnicode=0commascancode=0commaextendedKeyCode=0x0] on javax.swing.JTextField[comma0comma507comma725x28commalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1633a2commaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=truecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolumns=0commacolumnWidth=0commacommand=commahorizontalAlignment=LEADING]
1540848993282,2047834613,call,NA,NA,void,javachat.ui.ChatWindow.access$3,3,2,javachat.ui.ChatWindow//java.awt.event.KeyEvent,javachat.ui.ChatWindow[frame0comma0comma0comma868x574commainvalidcommalayout=java.awt.BorderLayoutcommatitle=Java ChatcommaresizablecommanormalcommadefaultCloseOperation=EXIT_ON_CLOSEcommarootPane=javax.swing.JRootPane[comma8comma31comma852x535commainvalidcommalayout=javax.swing.JRootPane$RootLayoutcommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@78e8f8c1commaflags=16777673commamaximumSize=commaminimumSize=commapreferredSize=]commarootPaneCheckingEnabled=true]//java.awt.event.KeyEvent[KEY_TYPEDcommakeyCode=0commakeyText=Inconnu keyCode: 0x0commakeyChar='m'commakeyLocation=KEY_LOCATION_UNKNOWNcommarawCode=0commaprimaryLevelUnicode=0commascancode=0commaextendedKeyCode=0x0] on javax.swing.JTextField[comma0comma507comma725x28commalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1633a2commaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=truecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolumns=0commacolumnWidth=0commacommand=commahorizontalAlignment=LEADING]
1540848993282,1780925565,call,NA,NA,void,javachat.ui.ChatWindow.access$3,4,2,javachat.ui.ChatWindow//java.awt.event.KeyEvent,javachat.ui.ChatWindow[frame0comma0comma0comma868x574commainvalidcommalayout=java.awt.BorderLayoutcommatitle=Java ChatcommaresizablecommanormalcommadefaultCloseOperation=EXIT_ON_CLOSEcommarootPane=javax.swing.JRootPane[comma8comma31comma852x535commainvalidcommalayout=javax.swing.JRootPane$RootLayoutcommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@78e8f8c1commaflags=16777673commamaximumSize=commaminimumSize=commapreferredSize=]commarootPaneCheckingEnabled=true]//java.awt.event.KeyEvent[KEY_TYPEDcommakeyCode=0commakeyText=Inconnu keyCode: 0x0commakeyChar='m'commakeyLocation=KEY_LOCATION_UNKNOWNcommarawCode=0commaprimaryLevelUnicode=0commascancode=0commaextendedKeyCode=0x0] on javax.swing.JTextField[comma0comma507comma725x28commalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1633a2commaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=truecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolumns=0commacolumnWidth=0commacommand=commahorizontalAlignment=LEADING]
1540848993282,798712931,call,javachat.ui.ChatWindow[frame0comma0comma0comma868x574commainvalidcommalayout=java.awt.BorderLayoutcommatitle=Java ChatcommaresizablecommanormalcommadefaultCloseOperation=EXIT_ON_CLOSEcommarootPane=javax.swing.JRootPane[comma8comma31comma852x535commainvalidcommalayout=javax.swing.JRootPane$RootLayoutcommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@78e8f8c1commaflags=16777673commamaximumSize=commaminimumSize=commapreferredSize=]commarootPaneCheckingEnabled=true],915371392,void,javachat.ui.ChatWindow.jTextFieldMessageKeyTyped,5,1,java.awt.event.KeyEvent,java.awt.event.KeyEvent[KEY_TYPEDcommakeyCode=0commakeyText=Inconnu keyCode: 0x0commakeyChar='m'commakeyLocation=KEY_LOCATION_UNKNOWNcommarawCode=0commaprimaryLevelUnicode=0commascancode=0commaextendedKeyCode=0x0] on javax.swing.JTextField[comma0comma507comma725x28commalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1633a2commaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=truecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolumns=0commacolumnWidth=0commacommand=commahorizontalAlignment=LEADING]
1540848993282,1257405608,call,javachat.ui.ChatWindow[frame0comma0comma0comma868x574commainvalidcommalayout=java.awt.BorderLayoutcommatitle=Java ChatcommaresizablecommanormalcommadefaultCloseOperation=EXIT_ON_CLOSEcommarootPane=javax.swing.JRootPane[comma8comma31comma852x535commainvalidcommalayout=javax.swing.JRootPane$RootLayoutcommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@78e8f8c1commaflags=16777673commamaximumSize=commaminimumSize=commapreferredSize=]commarootPaneCheckingEnabled=true],915371392,void,javachat.ui.ChatWindow.jTextFieldMessageKeyTyped,6,1,java.awt.event.KeyEvent,java.awt.event.KeyEvent[KEY_TYPEDcommakeyCode=0commakeyText=Inconnu keyCode: 0x0commakeyChar='m'commakeyLocation=KEY_LOCATION_UNKNOWNcommarawCode=0commaprimaryLevelUnicode=0commascancode=0commaextendedKeyCode=0x0] on javax.swing.JTextField[comma0comma507comma725x28commalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1633a2commaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=truecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolumns=0commacolumnWidth=0commacommand=commahorizontalAlignment=LEADING]
1540848993282,1270052050,call,java.awt.event.KeyEvent[KEY_TYPEDcommakeyCode=0commakeyText=Inconnu keyCode: 0x0commakeyChar='m'commakeyLocation=KEY_LOCATION_UNKNOWNcommarawCode=0commaprimaryLevelUnicode=0commascancode=0commaextendedKeyCode=0x0] on javax.swing.JTextField[comma0comma507comma725x28commalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1633a2commaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=truecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolumns=0commacolumnWidth=0commacommand=commahorizontalAlignment=LEADING],401233141,char,java.awt.event.KeyEvent.getKeyChar,7,0,NA,NA
1540848993282,1270052050,return,m,401233141,NA,NA,NA,NA,NA,NA
1540848993282,1257405608,return,NA,401233141,NA,NA,NA,NA,NA,NA
1540848993282,798712931,return,NA,401233141,NA,NA,NA,NA,NA,NA
1540848993282,1780925565,return,NA,401233141,NA,NA,NA,NA,NA,NA
1540848993282,2047834613,return,NA,401233141,NA,NA,NA,NA,NA,NA
1540848993282,1150299407,return,NA,401233141,NA,NA,NA,NA,NA,NA
1540848993377,1480412968,call,javachat.ui.ChatWindow$4@55b124f0,1437672688,void,javachat.ui.ChatWindow$4.keyTyped,2,1,java.awt.event.KeyEvent,java.awt.event.KeyEvent[KEY_TYPEDcommakeyCode=0commakeyText=Inconnu keyCode: 0x0commakeyChar='e'commakeyLocation=KEY_LOCATION_UNKNOWNcommarawCode=0commaprimaryLevelUnicode=0commascancode=0commaextendedKeyCode=0x0] on javax.swing.JTextField[comma0comma507comma725x28commalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1633a2commaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=truecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolumns=0commacolumnWidth=0commacommand=commahorizontalAlignment=LEADING]
1540848993377,1043876911,call,NA,NA,void,javachat.ui.ChatWindow.access$3,3,2,javachat.ui.ChatWindow//java.awt.event.KeyEvent,javachat.ui.ChatWindow[frame0comma0comma0comma868x574commainvalidcommalayout=java.awt.BorderLayoutcommatitle=Java ChatcommaresizablecommanormalcommadefaultCloseOperation=EXIT_ON_CLOSEcommarootPane=javax.swing.JRootPane[comma8comma31comma852x535commainvalidcommalayout=javax.swing.JRootPane$RootLayoutcommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@78e8f8c1commaflags=16777673commamaximumSize=commaminimumSize=commapreferredSize=]commarootPaneCheckingEnabled=true]//java.awt.event.KeyEvent[KEY_TYPEDcommakeyCode=0commakeyText=Inconnu keyCode: 0x0commakeyChar='e'commakeyLocation=KEY_LOCATION_UNKNOWNcommarawCode=0commaprimaryLevelUnicode=0commascancode=0commaextendedKeyCode=0x0] on javax.swing.JTextField[comma0comma507comma725x28commalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1633a2commaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=truecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolumns=0commacolumnWidth=0commacommand=commahorizontalAlignment=LEADING]
1540848993378,1410754234,call,NA,NA,void,javachat.ui.ChatWindow.access$3,4,2,javachat.ui.ChatWindow//java.awt.event.KeyEvent,javachat.ui.ChatWindow[frame0comma0comma0comma868x574commainvalidcommalayout=java.awt.BorderLayoutcommatitle=Java ChatcommaresizablecommanormalcommadefaultCloseOperation=EXIT_ON_CLOSEcommarootPane=javax.swing.JRootPane[comma8comma31comma852x535commainvalidcommalayout=javax.swing.JRootPane$RootLayoutcommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@78e8f8c1commaflags=16777673commamaximumSize=commaminimumSize=commapreferredSize=]commarootPaneCheckingEnabled=true]//java.awt.event.KeyEvent[KEY_TYPEDcommakeyCode=0commakeyText=Inconnu keyCode: 0x0commakeyChar='e'commakeyLocation=KEY_LOCATION_UNKNOWNcommarawCode=0commaprimaryLevelUnicode=0commascancode=0commaextendedKeyCode=0x0] on javax.swing.JTextField[comma0comma507comma725x28commalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1633a2commaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=truecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolumns=0commacolumnWidth=0commacommand=commahorizontalAlignment=LEADING]
1540848993378,1662823464,call,javachat.ui.ChatWindow[frame0comma0comma0comma868x574commainvalidcommalayout=java.awt.BorderLayoutcommatitle=Java ChatcommaresizablecommanormalcommadefaultCloseOperation=EXIT_ON_CLOSEcommarootPane=javax.swing.JRootPane[comma8comma31comma852x535commainvalidcommalayout=javax.swing.JRootPane$RootLayoutcommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@78e8f8c1commaflags=16777673commamaximumSize=commaminimumSize=commapreferredSize=]commarootPaneCheckingEnabled=true],915371392,void,javachat.ui.ChatWindow.jTextFieldMessageKeyTyped,5,1,java.awt.event.KeyEvent,java.awt.event.KeyEvent[KEY_TYPEDcommakeyCode=0commakeyText=Inconnu keyCode: 0x0commakeyChar='e'commakeyLocation=KEY_LOCATION_UNKNOWNcommarawCode=0commaprimaryLevelUnicode=0commascancode=0commaextendedKeyCode=0x0] on javax.swing.JTextField[comma0comma507comma725x28commalayout=javax.swing.plaf.basic.BasicTextUI$UpdateHandlercommaalignmentX=0.0commaalignmentY=0.0commaborder=javax.swing.plaf.synth.SynthBorder@1633a2commaflags=288commamaximumSize=commaminimumSize=commapreferredSize=commacaretColor=commadisabledTextColor=DerivedColor(color=142comma143comma145 parent=nimbusDisabledText offsets=0.0comma0.0comma0.0comma0 pColor=142comma143comma145commaeditable=truecommamargin=javax.swing.plaf.InsetsUIResource[top=0commaleft=0commabottom=0commaright=0]commaselectedTextColor=DerivedColor(color=255comma255comma255 parent=nimbusSelectedText offsets=0.0comma0.0comma0.0comma0 pColor=255comma255comma255commaselectionColor=DerivedColor(color=57comma105comma138 parent=nimbusSelectionBackground offsets=0.0comma0.0comma0.0comma0 pColor=57comma105comma138commacolumns=0commacolumnWidth=0commacommand=commahorizontalAlignment=LEADING]
